,C/A,UNIT,SCP,STATION,DATE,ENTRIES_CUM_AM,ENTRIES_CUM_PM,ENTRIES,DAY_WEEK,MEDIAN,OUTLIER,~OUTLIER
581,A006,R079,00-03-01,5 AV/59 ST,2019-07-05,251176.0,249137,2039.0,4,2452.0,False,True
582,A006,R079,00-03-01,5 AV/59 ST,2019-07-06,251976.0,250331,1645.0,5,2452.0,False,True
587,A006,R079,00-03-01,5 AV/59 ST,2019-07-11,260513.0,257268,3245.0,3,2452.0,False,True
588,A006,R079,00-03-01,5 AV/59 ST,2019-07-12,261492.0,259016,2476.0,4,2452.0,False,True
589,A006,R079,00-03-01,5 AV/59 ST,2019-07-13,262345.0,260569,1776.0,5,2452.0,False,True
594,A006,R079,00-03-01,5 AV/59 ST,2019-07-18,270758.0,267588,3170.0,3,2452.0,False,True
595,A006,R079,00-03-01,5 AV/59 ST,2019-07-19,271486.0,269237,2249.0,4,2452.0,False,True
596,A006,R079,00-03-01,5 AV/59 ST,2019-07-20,272055.0,270807,1248.0,5,2452.0,False,True
601,A006,R079,00-03-01,5 AV/59 ST,2019-07-25,280454.0,277107,3347.0,3,2452.0,False,True
602,A006,R079,00-03-01,5 AV/59 ST,2019-07-26,281524.0,278987,2537.0,4,2452.0,False,True
603,A006,R079,00-03-01,5 AV/59 ST,2019-07-27,282345.0,280516,1829.0,5,2452.0,False,True
608,A006,R079,00-03-01,5 AV/59 ST,2019-08-01,290278.0,287106,3172.0,3,2452.0,False,True
609,A006,R079,00-03-01,5 AV/59 ST,2019-08-02,291226.0,288798,2428.0,4,2452.0,False,True
610,A006,R079,00-03-01,5 AV/59 ST,2019-08-03,291986.0,290321,1665.0,5,2452.0,False,True
615,A006,R079,00-03-01,5 AV/59 ST,2019-08-08,300477.0,297202,3275.0,3,2452.0,False,True
616,A006,R079,00-03-01,5 AV/59 ST,2019-08-09,301469.0,298969,2500.0,4,2452.0,False,True
617,A006,R079,00-03-01,5 AV/59 ST,2019-08-10,302314.0,300535,1779.0,5,2452.0,False,True
622,A006,R079,00-03-01,5 AV/59 ST,2019-08-15,310197.0,307121,3076.0,3,2452.0,False,True
623,A006,R079,00-03-01,5 AV/59 ST,2019-08-16,311147.0,308770,2377.0,4,2452.0,False,True
624,A006,R079,00-03-01,5 AV/59 ST,2019-08-17,311933.0,310254,1679.0,5,2452.0,False,True
629,A006,R079,00-03-01,5 AV/59 ST,2019-08-22,319849.0,316839,3010.0,3,2452.0,False,True
630,A006,R079,00-03-01,5 AV/59 ST,2019-08-23,320833.0,318539,2294.0,4,2452.0,False,True
631,A006,R079,00-03-01,5 AV/59 ST,2019-08-24,321637.0,319906,1731.0,5,2452.0,False,True
636,A006,R079,00-03-01,5 AV/59 ST,2019-08-29,329268.0,326445,2823.0,3,2452.0,False,True
637,A006,R079,00-03-01,5 AV/59 ST,2019-08-30,330175.0,327995,2180.0,4,2452.0,False,True
639,A006,R079,00-03-02,5 AV/59 ST,2019-06-01,426061.0,423655,2406.0,5,3269.0,False,True
644,A006,R079,00-03-02,5 AV/59 ST,2019-06-06,438388.0,433630,3269.0,3,3269.0,False,True
645,A006,R079,00-03-02,5 AV/59 ST,2019-06-07,439764.0,436165,3269.0,4,3269.0,False,True
646,A006,R079,00-03-02,5 AV/59 ST,2019-06-08,440666.0,438475,2191.0,5,3269.0,False,True
651,A006,R079,00-03-02,5 AV/59 ST,2019-06-13,452680.0,448067,3269.0,3,3269.0,False,True
652,A006,R079,00-03-02,5 AV/59 ST,2019-06-14,454102.0,450439,3269.0,4,3269.0,False,True
653,A006,R079,00-03-02,5 AV/59 ST,2019-06-15,454938.0,452765,2173.0,5,3269.0,False,True
658,A006,R079,00-03-02,5 AV/59 ST,2019-06-20,466640.0,462141,3269.0,3,3269.0,False,True
659,A006,R079,00-03-02,5 AV/59 ST,2019-06-21,468101.0,464592,3269.0,4,3269.0,False,True
660,A006,R079,00-03-02,5 AV/59 ST,2019-06-22,469292.0,466726,2566.0,5,3269.0,False,True
665,A006,R079,00-03-02,5 AV/59 ST,2019-06-27,481081.0,476582,3269.0,3,3269.0,False,True
666,A006,R079,00-03-02,5 AV/59 ST,2019-06-28,483576.0,479008,3269.0,4,3269.0,False,True
671,A006,R079,00-03-02,5 AV/59 ST,2019-07-04,492744.0,490296,2448.0,3,3269.0,False,True
672,A006,R079,00-03-02,5 AV/59 ST,2019-07-05,493897.0,491316,2581.0,4,3269.0,False,True
673,A006,R079,00-03-02,5 AV/59 ST,2019-07-06,494882.0,492805,2077.0,5,3269.0,False,True
678,A006,R079,00-03-02,5 AV/59 ST,2019-07-11,506660.0,502140,3269.0,3,3269.0,False,True
679,A006,R079,00-03-02,5 AV/59 ST,2019-07-12,507969.0,504608,3361.0,4,3269.0,False,True
680,A006,R079,00-03-02,5 AV/59 ST,2019-07-13,509046.0,506739,2307.0,5,3269.0,False,True
685,A006,R079,00-03-02,5 AV/59 ST,2019-07-18,520404.0,516067,3269.0,3,3269.0,False,True
686,A006,R079,00-03-02,5 AV/59 ST,2019-07-19,521327.0,518403,2924.0,4,3269.0,False,True
687,A006,R079,00-03-02,5 AV/59 ST,2019-07-20,521983.0,520476,1507.0,5,3269.0,False,True
692,A006,R079,00-03-02,5 AV/59 ST,2019-07-25,533221.0,528812,3269.0,3,3269.0,False,True
693,A006,R079,00-03-02,5 AV/59 ST,2019-07-26,534643.0,531221,3422.0,4,3269.0,False,True
694,A006,R079,00-03-02,5 AV/59 ST,2019-07-27,535737.0,533320,2417.0,5,3269.0,False,True
699,A006,R079,00-03-02,5 AV/59 ST,2019-08-01,546784.0,542477,3269.0,3,3269.0,False,True
700,A006,R079,00-03-02,5 AV/59 ST,2019-08-02,547997.0,544688,3309.0,4,3269.0,False,True
701,A006,R079,00-03-02,5 AV/59 ST,2019-08-03,549067.0,546868,2199.0,5,3269.0,False,True
706,A006,R079,00-03-02,5 AV/59 ST,2019-08-08,560253.0,555946,3269.0,3,3269.0,False,True
707,A006,R079,00-03-02,5 AV/59 ST,2019-08-09,561505.0,558276,3229.0,4,3269.0,False,True
708,A006,R079,00-03-02,5 AV/59 ST,2019-08-10,562592.0,560336,2256.0,5,3269.0,False,True
713,A006,R079,00-03-02,5 AV/59 ST,2019-08-15,573191.0,569135,3269.0,3,3269.0,False,True
714,A006,R079,00-03-02,5 AV/59 ST,2019-08-16,574444.0,571342,3102.0,4,3269.0,False,True
715,A006,R079,00-03-02,5 AV/59 ST,2019-08-17,575501.0,573284,2217.0,5,3269.0,False,True
720,A006,R079,00-03-02,5 AV/59 ST,2019-08-22,586079.0,582036,3269.0,3,3269.0,False,True
721,A006,R079,00-03-02,5 AV/59 ST,2019-08-23,587259.0,584246,3013.0,4,3269.0,False,True
722,A006,R079,00-03-02,5 AV/59 ST,2019-08-24,588276.0,586137,2139.0,5,3269.0,False,True
727,A006,R079,00-03-02,5 AV/59 ST,2019-08-29,598355.0,594568,3269.0,3,3269.0,False,True
728,A006,R079,00-03-02,5 AV/59 ST,2019-08-30,599514.0,596675,2839.0,4,3269.0,False,True
730,A007,R079,01-05-00,5 AV/59 ST,2019-06-01,3423.0,3422,1.0,5,1.0,False,True
735,A007,R079,01-05-00,5 AV/59 ST,2019-06-06,3427.0,3426,1.0,3,1.0,False,True
736,A007,R079,01-05-00,5 AV/59 ST,2019-06-07,3427.0,3426,1.0,4,1.0,False,True
737,A007,R079,01-05-00,5 AV/59 ST,2019-06-08,3431.0,3427,1.0,5,1.0,True,False
742,A007,R079,01-05-00,5 AV/59 ST,2019-06-13,3433.0,3432,1.0,3,1.0,False,True
743,A007,R079,01-05-00,5 AV/59 ST,2019-06-14,3435.0,3433,2.0,4,1.0,False,True
744,A007,R079,01-05-00,5 AV/59 ST,2019-06-15,3435.0,3433,2.0,5,1.0,False,True
749,A007,R079,01-05-00,5 AV/59 ST,2019-06-20,3438.0,3438,0.0,3,1.0,False,True
750,A007,R079,01-05-00,5 AV/59 ST,2019-06-21,3438.0,3438,0.0,4,1.0,False,True
751,A007,R079,01-05-00,5 AV/59 ST,2019-06-22,3438.0,3438,0.0,5,1.0,False,True
756,A007,R079,01-05-00,5 AV/59 ST,2019-06-27,3441.0,3439,2.0,3,1.0,False,True
757,A007,R079,01-05-00,5 AV/59 ST,2019-06-28,3442.0,3439,3.0,4,1.0,False,True
758,A007,R079,01-05-00,5 AV/59 ST,2019-06-29,3443.0,3441,2.0,5,1.0,False,True
763,A007,R079,01-05-00,5 AV/59 ST,2019-07-04,3444.0,3444,0.0,3,1.0,False,True
764,A007,R079,01-05-00,5 AV/59 ST,2019-07-05,3444.0,3444,0.0,4,1.0,False,True
765,A007,R079,01-05-00,5 AV/59 ST,2019-07-06,3444.0,3444,0.0,5,1.0,False,True
770,A007,R079,01-05-00,5 AV/59 ST,2019-07-11,3446.0,3446,0.0,3,1.0,False,True
771,A007,R079,01-05-00,5 AV/59 ST,2019-07-12,3446.0,3446,0.0,4,1.0,False,True
772,A007,R079,01-05-00,5 AV/59 ST,2019-07-13,3447.0,3446,1.0,5,1.0,False,True
777,A007,R079,01-05-00,5 AV/59 ST,2019-07-18,3449.0,3448,1.0,3,1.0,False,True
778,A007,R079,01-05-00,5 AV/59 ST,2019-07-19,3450.0,3449,1.0,4,1.0,False,True
779,A007,R079,01-05-00,5 AV/59 ST,2019-07-20,3450.0,3449,1.0,5,1.0,False,True
784,A007,R079,01-05-00,5 AV/59 ST,2019-07-25,3450.0,3450,0.0,3,1.0,False,True
785,A007,R079,01-05-00,5 AV/59 ST,2019-07-26,3450.0,3450,0.0,4,1.0,False,True
786,A007,R079,01-05-00,5 AV/59 ST,2019-07-27,3451.0,3450,1.0,5,1.0,False,True
791,A007,R079,01-05-00,5 AV/59 ST,2019-08-01,3452.0,3452,0.0,3,1.0,False,True
792,A007,R079,01-05-00,5 AV/59 ST,2019-08-02,3453.0,3452,1.0,4,1.0,False,True
793,A007,R079,01-05-00,5 AV/59 ST,2019-08-03,3454.0,3452,2.0,5,1.0,False,True
798,A007,R079,01-05-00,5 AV/59 ST,2019-08-08,3474.0,3473,1.0,3,1.0,False,True
799,A007,R079,01-05-00,5 AV/59 ST,2019-08-09,3474.0,3474,0.0,4,1.0,False,True
800,A007,R079,01-05-00,5 AV/59 ST,2019-08-10,3474.0,3474,0.0,5,1.0,False,True
805,A007,R079,01-05-00,5 AV/59 ST,2019-08-15,3476.0,3476,0.0,3,1.0,False,True
806,A007,R079,01-05-00,5 AV/59 ST,2019-08-16,3477.0,3476,1.0,4,1.0,False,True
807,A007,R079,01-05-00,5 AV/59 ST,2019-08-17,3477.0,3476,1.0,5,1.0,False,True
812,A007,R079,01-05-00,5 AV/59 ST,2019-08-22,3500.0,3500,0.0,3,1.0,False,True
813,A007,R079,01-05-00,5 AV/59 ST,2019-08-23,3501.0,3500,1.0,4,1.0,False,True
814,A007,R079,01-05-00,5 AV/59 ST,2019-08-24,3503.0,3500,3.0,5,1.0,False,True
819,A007,R079,01-05-00,5 AV/59 ST,2019-08-29,3503.0,3503,0.0,3,1.0,False,True
820,A007,R079,01-05-00,5 AV/59 ST,2019-08-30,3503.0,3503,0.0,4,1.0,False,True
822,A007,R079,01-05-01,5 AV/59 ST,2019-06-01,1.0,1,0.0,5,0.0,False,True
827,A007,R079,01-05-01,5 AV/59 ST,2019-06-06,1.0,1,0.0,3,0.0,False,True
828,A007,R079,01-05-01,5 AV/59 ST,2019-06-07,1.0,1,0.0,4,0.0,False,True
829,A007,R079,01-05-01,5 AV/59 ST,2019-06-08,1.0,1,0.0,5,0.0,False,True
834,A007,R079,01-05-01,5 AV/59 ST,2019-06-13,1.0,1,0.0,3,0.0,False,True
835,A007,R079,01-05-01,5 AV/59 ST,2019-06-14,1.0,1,0.0,4,0.0,False,True
836,A007,R079,01-05-01,5 AV/59 ST,2019-06-15,1.0,1,0.0,5,0.0,False,True
841,A007,R079,01-05-01,5 AV/59 ST,2019-06-20,1.0,1,0.0,3,0.0,False,True
842,A007,R079,01-05-01,5 AV/59 ST,2019-06-21,1.0,1,0.0,4,0.0,False,True
843,A007,R079,01-05-01,5 AV/59 ST,2019-06-22,1.0,1,0.0,5,0.0,False,True
848,A007,R079,01-05-01,5 AV/59 ST,2019-06-27,1.0,1,0.0,3,0.0,False,True
849,A007,R079,01-05-01,5 AV/59 ST,2019-06-28,1.0,1,0.0,4,0.0,False,True
850,A007,R079,01-05-01,5 AV/59 ST,2019-06-29,1.0,1,0.0,5,0.0,False,True
855,A007,R079,01-05-01,5 AV/59 ST,2019-07-04,1.0,1,0.0,3,0.0,False,True
856,A007,R079,01-05-01,5 AV/59 ST,2019-07-05,1.0,1,0.0,4,0.0,False,True
857,A007,R079,01-05-01,5 AV/59 ST,2019-07-06,1.0,1,0.0,5,0.0,False,True
862,A007,R079,01-05-01,5 AV/59 ST,2019-07-11,1.0,1,0.0,3,0.0,False,True
863,A007,R079,01-05-01,5 AV/59 ST,2019-07-12,1.0,1,0.0,4,0.0,False,True
864,A007,R079,01-05-01,5 AV/59 ST,2019-07-13,1.0,1,0.0,5,0.0,False,True
869,A007,R079,01-05-01,5 AV/59 ST,2019-07-18,1.0,1,0.0,3,0.0,False,True
870,A007,R079,01-05-01,5 AV/59 ST,2019-07-19,1.0,1,0.0,4,0.0,False,True
871,A007,R079,01-05-01,5 AV/59 ST,2019-07-20,1.0,1,0.0,5,0.0,False,True
876,A007,R079,01-05-01,5 AV/59 ST,2019-08-02,1.0,1,0.0,4,0.0,False,True
877,A007,R079,01-05-01,5 AV/59 ST,2019-08-03,1.0,1,0.0,5,0.0,False,True
881,A007,R079,01-05-01,5 AV/59 ST,2019-08-08,0.0,0,0.0,3,0.0,False,True
882,A007,R079,01-05-01,5 AV/59 ST,2019-08-09,0.0,0,0.0,4,0.0,False,True
883,A007,R079,01-05-01,5 AV/59 ST,2019-08-10,0.0,0,0.0,5,0.0,False,True
888,A007,R079,01-05-01,5 AV/59 ST,2019-08-15,0.0,0,0.0,3,0.0,False,True
889,A007,R079,01-05-01,5 AV/59 ST,2019-08-16,0.0,0,0.0,4,0.0,False,True
890,A007,R079,01-05-01,5 AV/59 ST,2019-08-17,0.0,0,0.0,5,0.0,False,True
895,A007,R079,01-05-01,5 AV/59 ST,2019-08-22,0.0,0,0.0,3,0.0,False,True
896,A007,R079,01-05-01,5 AV/59 ST,2019-08-23,0.0,0,0.0,4,0.0,False,True
897,A007,R079,01-05-01,5 AV/59 ST,2019-08-24,0.0,0,0.0,5,0.0,False,True
902,A007,R079,01-05-01,5 AV/59 ST,2019-08-29,0.0,0,0.0,3,0.0,False,True
903,A007,R079,01-05-01,5 AV/59 ST,2019-08-30,0.0,0,0.0,4,0.0,False,True
905,A007,R079,01-06-00,5 AV/59 ST,2019-06-01,582355.0,581369,986.0,5,986.0,False,True
910,A007,R079,01-06-00,5 AV/59 ST,2019-06-06,585379.0,584180,1199.0,3,986.0,False,True
911,A007,R079,01-06-00,5 AV/59 ST,2019-06-07,585979.0,584823,1156.0,4,986.0,False,True
912,A007,R079,01-06-00,5 AV/59 ST,2019-06-08,586794.0,585406,1388.0,5,986.0,False,True
917,A007,R079,01-06-00,5 AV/59 ST,2019-06-13,589394.0,588318,1076.0,3,986.0,False,True
918,A007,R079,01-06-00,5 AV/59 ST,2019-06-14,589978.0,588765,1213.0,4,986.0,False,True
919,A007,R079,01-06-00,5 AV/59 ST,2019-06-15,590294.0,589434,860.0,5,986.0,False,True
924,A007,R079,01-06-00,5 AV/59 ST,2019-06-20,592471.0,591551,920.0,3,986.0,False,True
925,A007,R079,01-06-00,5 AV/59 ST,2019-06-21,593067.0,591991,1076.0,4,986.0,False,True
926,A007,R079,01-06-00,5 AV/59 ST,2019-06-22,593649.0,592505,1144.0,5,986.0,False,True
931,A007,R079,01-06-00,5 AV/59 ST,2019-06-27,596463.0,595279,1184.0,3,986.0,False,True
932,A007,R079,01-06-00,5 AV/59 ST,2019-06-28,596896.0,595875,1021.0,4,986.0,False,True
933,A007,R079,01-06-00,5 AV/59 ST,2019-06-29,597274.0,596495,779.0,5,986.0,False,True
938,A007,R079,01-06-00,5 AV/59 ST,2019-07-04,599847.0,598961,886.0,3,986.0,False,True
939,A007,R079,01-06-00,5 AV/59 ST,2019-07-05,600191.0,599319,872.0,4,986.0,False,True
940,A007,R079,01-06-00,5 AV/59 ST,2019-07-06,600488.0,599862,626.0,5,986.0,False,True
945,A007,R079,01-06-00,5 AV/59 ST,2019-07-11,602732.0,601975,757.0,3,986.0,False,True
946,A007,R079,01-06-00,5 AV/59 ST,2019-07-12,603167.0,602262,905.0,4,986.0,False,True
947,A007,R079,01-06-00,5 AV/59 ST,2019-07-13,603549.0,602755,794.0,5,986.0,False,True
952,A007,R079,01-06-00,5 AV/59 ST,2019-07-18,605567.0,604812,755.0,3,986.0,False,True
953,A007,R079,01-06-00,5 AV/59 ST,2019-07-19,605780.0,605190,590.0,4,986.0,False,True
954,A007,R079,01-06-00,5 AV/59 ST,2019-07-20,605956.0,605583,373.0,5,986.0,False,True
959,A007,R079,01-06-00,5 AV/59 ST,2019-07-25,608554.0,607375,1179.0,3,986.0,False,True
960,A007,R079,01-06-00,5 AV/59 ST,2019-07-26,609143.0,607984,1159.0,4,986.0,False,True
961,A007,R079,01-06-00,5 AV/59 ST,2019-07-27,609569.0,608591,978.0,5,986.0,False,True
966,A007,R079,01-06-00,5 AV/59 ST,2019-08-01,612049.0,610945,1104.0,3,986.0,False,True
967,A007,R079,01-06-00,5 AV/59 ST,2019-08-02,612527.0,611526,1001.0,4,986.0,False,True
968,A007,R079,01-06-00,5 AV/59 ST,2019-08-03,612942.0,612076,866.0,5,986.0,False,True
973,A007,R079,01-06-00,5 AV/59 ST,2019-08-08,615355.0,614337,1018.0,3,986.0,False,True
974,A007,R079,01-06-00,5 AV/59 ST,2019-08-09,615878.0,614844,1034.0,4,986.0,False,True
975,A007,R079,01-06-00,5 AV/59 ST,2019-08-10,616312.0,615385,927.0,5,986.0,False,True
980,A007,R079,01-06-00,5 AV/59 ST,2019-08-15,618745.0,617782,963.0,3,986.0,False,True
981,A007,R079,01-06-00,5 AV/59 ST,2019-08-16,619198.0,618312,886.0,4,986.0,False,True
982,A007,R079,01-06-00,5 AV/59 ST,2019-08-17,619564.0,618772,792.0,5,986.0,False,True
987,A007,R079,01-06-00,5 AV/59 ST,2019-08-22,622058.0,621037,1021.0,3,986.0,False,True
988,A007,R079,01-06-00,5 AV/59 ST,2019-08-23,622656.0,621590,1066.0,4,986.0,False,True
989,A007,R079,01-06-00,5 AV/59 ST,2019-08-24,623189.0,622083,1106.0,5,986.0,False,True
994,A007,R079,01-06-00,5 AV/59 ST,2019-08-29,625856.0,624763,1093.0,3,986.0,False,True
995,A007,R079,01-06-00,5 AV/59 ST,2019-08-30,626288.0,625320,968.0,4,986.0,False,True
997,A007,R079,01-06-01,5 AV/59 ST,2019-06-01,119358932.0,119357239,1693.0,5,2007.0,False,True
1002,A007,R079,01-06-01,5 AV/59 ST,2019-06-06,119366168.0,119363406,2762.0,3,2007.0,False,True
1003,A007,R079,01-06-01,5 AV/59 ST,2019-06-07,119367223.0,119364880,2343.0,4,2007.0,False,True
1004,A007,R079,01-06-01,5 AV/59 ST,2019-06-08,119368254.0,119366313,1941.0,5,2007.0,False,True
1009,A007,R079,01-06-01,5 AV/59 ST,2019-06-13,119375528.0,119372810,2718.0,3,2007.0,False,True
1010,A007,R079,01-06-01,5 AV/59 ST,2019-06-14,119376505.0,119374241,2264.0,4,2007.0,False,True
1011,A007,R079,01-06-01,5 AV/59 ST,2019-06-15,119377182.0,119375666,1516.0,5,2007.0,False,True
1016,A007,R079,01-06-01,5 AV/59 ST,2019-06-20,119384320.0,119381587,2733.0,3,2007.0,False,True
1017,A007,R079,01-06-01,5 AV/59 ST,2019-06-21,119385236.0,119383082,2154.0,4,2007.0,False,True
1018,A007,R079,01-06-01,5 AV/59 ST,2019-06-22,119386027.0,119384456,1571.0,5,2007.0,False,True
1023,A007,R079,01-06-01,5 AV/59 ST,2019-06-27,119393310.0,119390534,2776.0,3,2007.0,False,True
1024,A007,R079,01-06-01,5 AV/59 ST,2019-06-28,119394356.0,119392042,2314.0,4,2007.0,False,True
1025,A007,R079,01-06-01,5 AV/59 ST,2019-06-29,119395217.0,119393462,1755.0,5,2007.0,False,True
1030,A007,R079,01-06-01,5 AV/59 ST,2019-07-04,119401324.0,119399409,1915.0,3,2007.0,False,True
1031,A007,R079,01-06-01,5 AV/59 ST,2019-07-05,119402135.0,119400336,1799.0,4,2007.0,False,True
1032,A007,R079,01-06-01,5 AV/59 ST,2019-07-06,119402877.0,119401453,1424.0,5,2007.0,False,True
1037,A007,R079,01-06-01,5 AV/59 ST,2019-07-11,119409914.0,119407232,2682.0,3,2007.0,False,True
1038,A007,R079,01-06-01,5 AV/59 ST,2019-07-12,119410837.0,119408684,2153.0,4,2007.0,False,True
1039,A007,R079,01-06-01,5 AV/59 ST,2019-07-13,119411594.0,119410041,1553.0,5,2007.0,False,True
1044,A007,R079,01-06-01,5 AV/59 ST,2019-07-18,119418499.0,119415903,2596.0,3,2007.0,False,True
1045,A007,R079,01-06-01,5 AV/59 ST,2019-07-19,119419247.0,119417289,1958.0,4,2007.0,False,True
1046,A007,R079,01-06-01,5 AV/59 ST,2019-07-20,119419855.0,119418617,1238.0,5,2007.0,False,True
1051,A007,R079,01-06-01,5 AV/59 ST,2019-07-25,119426944.0,119424232,2712.0,3,2007.0,False,True
1052,A007,R079,01-06-01,5 AV/59 ST,2019-07-26,119428025.0,119425692,2333.0,4,2007.0,False,True
1053,A007,R079,01-06-01,5 AV/59 ST,2019-07-27,119428724.0,119427071,1653.0,5,2007.0,False,True
1058,A007,R079,01-06-01,5 AV/59 ST,2019-08-01,119435511.0,119432926,2585.0,3,2007.0,False,True
1059,A007,R079,01-06-01,5 AV/59 ST,2019-08-02,119436317.0,119434338,1979.0,4,2007.0,False,True
1060,A007,R079,01-06-01,5 AV/59 ST,2019-08-03,119437104.0,119435629,1475.0,5,2007.0,False,True
1065,A007,R079,01-06-01,5 AV/59 ST,2019-08-08,119443818.0,119441230,2588.0,3,2007.0,False,True
1066,A007,R079,01-06-01,5 AV/59 ST,2019-08-09,119444681.0,119442652,2029.0,4,2007.0,False,True
1067,A007,R079,01-06-01,5 AV/59 ST,2019-08-10,119445478.0,119443942,1536.0,5,2007.0,False,True
1072,A007,R079,01-06-01,5 AV/59 ST,2019-08-15,119451933.0,119449536,2397.0,3,2007.0,False,True
1073,A007,R079,01-06-01,5 AV/59 ST,2019-08-16,119452854.0,119450869,1985.0,4,2007.0,False,True
1074,A007,R079,01-06-01,5 AV/59 ST,2019-08-17,119453711.0,119452069,1642.0,5,2007.0,False,True
1077,A007,R079,01-06-02,5 AV/59 ST,2019-06-01,4868328.0,4866583,1745.0,5,1885.0,False,True
1082,A007,R079,01-06-02,5 AV/59 ST,2019-06-06,4873656.0,4871490,2166.0,3,1885.0,False,True
1083,A007,R079,01-06-02,5 AV/59 ST,2019-06-07,4874734.0,4872614,2120.0,4,1885.0,False,True
1084,A007,R079,01-06-02,5 AV/59 ST,2019-06-08,4876001.0,4873728,2273.0,5,1885.0,False,True
1089,A007,R079,01-06-02,5 AV/59 ST,2019-06-13,4880668.0,4878853,1815.0,3,1885.0,False,True
1090,A007,R079,01-06-02,5 AV/59 ST,2019-06-14,4881623.0,4879644,1979.0,4,1885.0,False,True
1091,A007,R079,01-06-02,5 AV/59 ST,2019-06-15,4882191.0,4880719,1472.0,5,1885.0,False,True
1096,A007,R079,01-06-02,5 AV/59 ST,2019-06-20,4886664.0,4884787,1877.0,3,1885.0,False,True
1097,A007,R079,01-06-02,5 AV/59 ST,2019-06-21,4887675.0,4885683,1992.0,4,1885.0,False,True
1098,A007,R079,01-06-02,5 AV/59 ST,2019-06-22,4888590.0,4886705,1885.0,5,1885.0,False,True
1103,A007,R079,01-06-02,5 AV/59 ST,2019-06-27,4894078.0,4891851,2227.0,3,1885.0,False,True
1104,A007,R079,01-06-02,5 AV/59 ST,2019-06-28,4895135.0,4893073,2062.0,4,1885.0,False,True
1105,A007,R079,01-06-02,5 AV/59 ST,2019-06-29,4896051.0,4894149,1902.0,5,1885.0,False,True
1110,A007,R079,01-06-02,5 AV/59 ST,2019-07-04,4900975.0,4899162,1813.0,3,1885.0,False,True
1111,A007,R079,01-06-02,5 AV/59 ST,2019-07-05,4901713.0,4900066,1647.0,4,1885.0,False,True
1112,A007,R079,01-06-02,5 AV/59 ST,2019-07-06,4902541.0,4901021,1520.0,5,1885.0,False,True
1117,A007,R079,01-06-02,5 AV/59 ST,2019-07-11,4907569.0,4905619,1950.0,3,1885.0,False,True
1118,A007,R079,01-06-02,5 AV/59 ST,2019-07-12,4908604.0,4906567,2037.0,4,1885.0,False,True
1119,A007,R079,01-06-02,5 AV/59 ST,2019-07-13,4909419.0,4907613,1806.0,5,1885.0,False,True
1124,A007,R079,01-06-02,5 AV/59 ST,2019-07-18,4914491.0,4912643,1848.0,3,1885.0,False,True
1125,A007,R079,01-06-02,5 AV/59 ST,2019-07-19,4915088.0,4913488,1600.0,4,1885.0,False,True
1126,A007,R079,01-06-02,5 AV/59 ST,2019-07-20,4915558.0,4914536,1022.0,5,1885.0,False,True
1131,A007,R079,01-06-02,5 AV/59 ST,2019-07-25,4920344.0,4918287,2057.0,3,1885.0,False,True
1132,A007,R079,01-06-02,5 AV/59 ST,2019-07-26,4921265.0,4919366,1899.0,4,1885.0,False,True
1133,A007,R079,01-06-02,5 AV/59 ST,2019-07-27,4922018.0,4920397,1621.0,5,1885.0,False,True
1138,A007,R079,01-06-02,5 AV/59 ST,2019-08-01,4926652.0,4924694,1958.0,3,1885.0,False,True
1139,A007,R079,01-06-02,5 AV/59 ST,2019-08-02,4927441.0,4925723,1718.0,4,1885.0,False,True
1140,A007,R079,01-06-02,5 AV/59 ST,2019-08-03,4928137.0,4926691,1446.0,5,1885.0,False,True
1145,A007,R079,01-06-02,5 AV/59 ST,2019-08-08,4932758.0,4930803,1955.0,3,1885.0,False,True
1146,A007,R079,01-06-02,5 AV/59 ST,2019-08-09,4933603.0,4931791,1812.0,4,1885.0,False,True
1147,A007,R079,01-06-02,5 AV/59 ST,2019-08-10,4934410.0,4932816,1594.0,5,1885.0,False,True
1152,A007,R079,01-06-02,5 AV/59 ST,2019-08-15,4938972.0,4937146,1826.0,3,1885.0,False,True
1153,A007,R079,01-06-02,5 AV/59 ST,2019-08-16,4939863.0,4938117,1746.0,4,1885.0,False,True
1154,A007,R079,01-06-02,5 AV/59 ST,2019-08-17,4940600.0,4939023,1577.0,5,1885.0,False,True
1159,A007,R079,01-06-02,5 AV/59 ST,2019-08-22,4945463.0,4943550,1913.0,3,1885.0,False,True
1160,A007,R079,01-06-02,5 AV/59 ST,2019-08-23,4946512.0,4944570,1942.0,4,1885.0,False,True
1161,A007,R079,01-06-02,5 AV/59 ST,2019-08-24,4947536.0,4945506,2030.0,5,1885.0,False,True
1166,A007,R079,01-06-02,5 AV/59 ST,2019-08-29,4952876.0,4950727,2149.0,3,1885.0,False,True
1167,A007,R079,01-06-02,5 AV/59 ST,2019-08-30,4953770.0,4951784,1986.0,4,1885.0,False,True
1169,A007,R079,01-06-03,5 AV/59 ST,2019-06-01,7411884.0,7409457,2427.0,5,2782.0,False,True
1174,A007,R079,01-06-03,5 AV/59 ST,2019-06-06,7419949.0,7416918,3031.0,3,2782.0,False,True
1175,A007,R079,01-06-03,5 AV/59 ST,2019-06-07,7421298.0,7418516,2782.0,4,2782.0,False,True
1176,A007,R079,01-06-03,5 AV/59 ST,2019-06-08,7422766.0,7420011,2755.0,5,2782.0,False,True
