,C/A,UNIT,SCP,STATION,DATE,ENTRIES_CUM_AM,ENTRIES_CUM_PM,ENTRIES,DAY_WEEK,MEDIAN,OUTLIER,~OUTLIER
603,A006,R079,00-03-01,5 AV/59 ST,2021-07-22,743434.0,742288,1146.0,3,929.0,False,True
604,A006,R079,00-03-01,5 AV/59 ST,2021-07-23,743948.0,742899,1049.0,4,929.0,False,True
605,A006,R079,00-03-01,5 AV/59 ST,2021-07-24,744316.0,743471,845.0,5,929.0,False,True
610,A006,R079,00-03-01,5 AV/59 ST,2021-07-29,747365.0,746305,1060.0,3,929.0,False,True
611,A006,R079,00-03-01,5 AV/59 ST,2021-07-30,747767.0,746825,942.0,4,929.0,False,True
612,A006,R079,00-03-01,5 AV/59 ST,2021-07-31,748114.0,747384,730.0,5,929.0,False,True
617,A006,R079,00-03-01,5 AV/59 ST,2021-08-05,751107.0,749934,1173.0,3,929.0,False,True
618,A006,R079,00-03-01,5 AV/59 ST,2021-08-06,751491.0,750553,938.0,4,929.0,False,True
619,A006,R079,00-03-01,5 AV/59 ST,2021-08-07,751762.0,751131,631.0,5,929.0,False,True
624,A006,R079,00-03-01,5 AV/59 ST,2021-08-12,754356.0,753427,929.0,3,929.0,False,True
625,A006,R079,00-03-01,5 AV/59 ST,2021-08-13,754764.0,753928,836.0,4,929.0,False,True
626,A006,R079,00-03-01,5 AV/59 ST,2021-08-14,755108.0,754386,722.0,5,929.0,False,True
631,A006,R079,00-03-01,5 AV/59 ST,2021-08-19,757793.0,756759,1034.0,3,929.0,False,True
632,A006,R079,00-03-01,5 AV/59 ST,2021-08-20,758194.0,757297,897.0,4,929.0,False,True
633,A006,R079,00-03-01,5 AV/59 ST,2021-08-21,758335.0,757812,523.0,5,929.0,False,True
638,A006,R079,00-03-01,5 AV/59 ST,2021-08-26,760878.0,759902,976.0,3,929.0,False,True
639,A006,R079,00-03-01,5 AV/59 ST,2021-08-27,761225.0,760432,793.0,4,929.0,False,True
640,A006,R079,00-03-01,5 AV/59 ST,2021-08-28,761544.0,760900,644.0,5,929.0,False,True
646,A006,R079,00-03-02,5 AV/59 ST,2021-06-03,1138376.0,1137040,1336.0,3,1221.0,False,True
647,A006,R079,00-03-02,5 AV/59 ST,2021-06-04,1138845.0,1137718,1127.0,4,1221.0,False,True
648,A006,R079,00-03-02,5 AV/59 ST,2021-06-05,1139214.0,1138390,824.0,5,1221.0,False,True
653,A006,R079,00-03-02,5 AV/59 ST,2021-06-10,1142785.0,1141352,1433.0,3,1221.0,False,True
654,A006,R079,00-03-02,5 AV/59 ST,2021-06-11,1143301.0,1142080,1221.0,4,1221.0,False,True
655,A006,R079,00-03-02,5 AV/59 ST,2021-06-12,1143680.0,1142807,873.0,5,1221.0,False,True
660,A006,R079,00-03-02,5 AV/59 ST,2021-06-17,1147757.0,1146150,1607.0,3,1221.0,False,True
661,A006,R079,00-03-02,5 AV/59 ST,2021-06-18,1148275.0,1146977,1298.0,4,1221.0,False,True
662,A006,R079,00-03-02,5 AV/59 ST,2021-06-19,1148584.0,1147797,787.0,5,1221.0,False,True
667,A006,R079,00-03-02,5 AV/59 ST,2021-06-24,1152219.0,1150570,1649.0,3,1221.0,False,True
668,A006,R079,00-03-02,5 AV/59 ST,2021-06-25,1152715.0,1151415,1300.0,4,1221.0,False,True
669,A006,R079,00-03-02,5 AV/59 ST,2021-06-26,1153158.0,1152253,905.0,5,1221.0,False,True
674,A006,R079,00-03-02,5 AV/59 ST,2021-07-01,1156999.0,1155579,1420.0,3,1221.0,False,True
675,A006,R079,00-03-02,5 AV/59 ST,2021-07-02,1157463.0,1156314,1149.0,4,1221.0,False,True
676,A006,R079,00-03-02,5 AV/59 ST,2021-07-03,1157935.0,1157022,913.0,5,1221.0,False,True
681,A006,R079,00-03-02,5 AV/59 ST,2021-07-08,1161655.0,1160126,1529.0,3,1221.0,False,True
682,A006,R079,00-03-02,5 AV/59 ST,2021-07-09,1162263.0,1160973,1290.0,4,1221.0,False,True
683,A006,R079,00-03-02,5 AV/59 ST,2021-07-10,1162763.0,1161678,1085.0,5,1221.0,False,True
688,A006,R079,00-03-02,5 AV/59 ST,2021-07-15,1166812.0,1165231,1581.0,3,1221.0,False,True
689,A006,R079,00-03-02,5 AV/59 ST,2021-07-16,1167338.0,1166006,1332.0,4,1221.0,False,True
690,A006,R079,00-03-02,5 AV/59 ST,2021-07-17,1167795.0,1166841,954.0,5,1221.0,False,True
695,A006,R079,00-03-02,5 AV/59 ST,2021-07-22,1171940.0,1170226,1714.0,3,1221.0,False,True
696,A006,R079,00-03-02,5 AV/59 ST,2021-07-23,1172530.0,1171111,1419.0,4,1221.0,False,True
697,A006,R079,00-03-02,5 AV/59 ST,2021-07-24,1172925.0,1171971,954.0,5,1221.0,False,True
702,A006,R079,00-03-02,5 AV/59 ST,2021-07-29,1176878.0,1175351,1527.0,3,1221.0,False,True
703,A006,R079,00-03-02,5 AV/59 ST,2021-07-30,1177518.0,1176137,1381.0,4,1221.0,False,True
704,A006,R079,00-03-02,5 AV/59 ST,2021-07-31,1177911.0,1176915,996.0,5,1221.0,False,True
709,A006,R079,00-03-02,5 AV/59 ST,2021-08-05,1181558.0,1180261,1297.0,3,1221.0,False,True
710,A006,R079,00-03-02,5 AV/59 ST,2021-08-06,1182109.0,1180946,1163.0,4,1221.0,False,True
711,A006,R079,00-03-02,5 AV/59 ST,2021-08-07,1182451.0,1181594,857.0,5,1221.0,False,True
716,A006,R079,00-03-02,5 AV/59 ST,2021-08-12,1186181.0,1184751,1430.0,3,1221.0,False,True
717,A006,R079,00-03-02,5 AV/59 ST,2021-08-13,1186677.0,1185519,1158.0,4,1221.0,False,True
718,A006,R079,00-03-02,5 AV/59 ST,2021-08-14,1187143.0,1186215,928.0,5,1221.0,False,True
723,A006,R079,00-03-02,5 AV/59 ST,2021-08-19,1190792.0,1189339,1453.0,3,1221.0,False,True
724,A006,R079,00-03-02,5 AV/59 ST,2021-08-20,1191246.0,1190093,1153.0,4,1221.0,False,True
725,A006,R079,00-03-02,5 AV/59 ST,2021-08-21,1191392.0,1190813,579.0,5,1221.0,False,True
730,A006,R079,00-03-02,5 AV/59 ST,2021-08-26,1194896.0,1193582,1314.0,3,1221.0,False,True
731,A006,R079,00-03-02,5 AV/59 ST,2021-08-27,1195348.0,1194311,1037.0,4,1221.0,False,True
732,A006,R079,00-03-02,5 AV/59 ST,2021-08-28,1195689.0,1194924,765.0,5,1221.0,False,True
738,A007,R079,01-05-00,5 AV/59 ST,2021-06-03,3673.0,3673,0.0,3,0.0,False,True
739,A007,R079,01-05-00,5 AV/59 ST,2021-06-04,3673.0,3673,0.0,4,0.0,False,True
740,A007,R079,01-05-00,5 AV/59 ST,2021-06-05,3673.0,3673,0.0,5,0.0,False,True
745,A007,R079,01-05-00,5 AV/59 ST,2021-06-10,3674.0,3673,1.0,3,0.0,False,True
746,A007,R079,01-05-00,5 AV/59 ST,2021-06-11,3676.0,3673,0.0,4,0.0,True,False
747,A007,R079,01-05-00,5 AV/59 ST,2021-06-12,3676.0,3674,2.0,5,0.0,False,True
752,A007,R079,01-05-00,5 AV/59 ST,2021-06-17,3680.0,3678,2.0,3,0.0,False,True
753,A007,R079,01-05-00,5 AV/59 ST,2021-06-18,3680.0,3679,1.0,4,0.0,False,True
754,A007,R079,01-05-00,5 AV/59 ST,2021-06-19,3680.0,3680,0.0,5,0.0,False,True
759,A007,R079,01-05-00,5 AV/59 ST,2021-06-24,3681.0,3680,1.0,3,0.0,False,True
760,A007,R079,01-05-00,5 AV/59 ST,2021-06-25,3681.0,3681,0.0,4,0.0,False,True
761,A007,R079,01-05-00,5 AV/59 ST,2021-06-26,3681.0,3681,0.0,5,0.0,False,True
766,A007,R079,01-05-00,5 AV/59 ST,2021-07-01,3681.0,3681,0.0,3,0.0,False,True
767,A007,R079,01-05-00,5 AV/59 ST,2021-07-02,3681.0,3681,0.0,4,0.0,False,True
768,A007,R079,01-05-00,5 AV/59 ST,2021-07-03,3681.0,3681,0.0,5,0.0,False,True
773,A007,R079,01-05-00,5 AV/59 ST,2021-07-08,3681.0,3681,0.0,3,0.0,False,True
774,A007,R079,01-05-00,5 AV/59 ST,2021-07-09,3681.0,3681,0.0,4,0.0,False,True
775,A007,R079,01-05-00,5 AV/59 ST,2021-07-10,3681.0,3681,0.0,5,0.0,False,True
780,A007,R079,01-05-00,5 AV/59 ST,2021-07-15,3681.0,3681,0.0,3,0.0,False,True
781,A007,R079,01-05-00,5 AV/59 ST,2021-07-16,3681.0,3681,0.0,4,0.0,False,True
782,A007,R079,01-05-00,5 AV/59 ST,2021-07-17,3681.0,3681,0.0,5,0.0,False,True
787,A007,R079,01-05-00,5 AV/59 ST,2021-07-22,3681.0,3681,0.0,3,0.0,False,True
788,A007,R079,01-05-00,5 AV/59 ST,2021-07-23,3681.0,3681,0.0,4,0.0,False,True
789,A007,R079,01-05-00,5 AV/59 ST,2021-07-24,3681.0,3681,0.0,5,0.0,False,True
794,A007,R079,01-05-00,5 AV/59 ST,2021-07-29,3682.0,3681,1.0,3,0.0,False,True
795,A007,R079,01-05-00,5 AV/59 ST,2021-07-30,3682.0,3682,0.0,4,0.0,False,True
796,A007,R079,01-05-00,5 AV/59 ST,2021-07-31,3682.0,3682,0.0,5,0.0,False,True
801,A007,R079,01-05-00,5 AV/59 ST,2021-08-05,3683.0,3682,1.0,3,0.0,False,True
802,A007,R079,01-05-00,5 AV/59 ST,2021-08-06,3683.0,3682,1.0,4,0.0,False,True
803,A007,R079,01-05-00,5 AV/59 ST,2021-08-07,3683.0,3683,0.0,5,0.0,False,True
808,A007,R079,01-05-00,5 AV/59 ST,2021-08-12,3683.0,3683,0.0,3,0.0,False,True
809,A007,R079,01-05-00,5 AV/59 ST,2021-08-13,3683.0,3683,0.0,4,0.0,False,True
810,A007,R079,01-05-00,5 AV/59 ST,2021-08-14,3683.0,3683,0.0,5,0.0,False,True
815,A007,R079,01-05-00,5 AV/59 ST,2021-08-19,3683.0,3683,0.0,3,0.0,False,True
816,A007,R079,01-05-00,5 AV/59 ST,2021-08-20,3683.0,3683,0.0,4,0.0,False,True
817,A007,R079,01-05-00,5 AV/59 ST,2021-08-21,3683.0,3683,0.0,5,0.0,False,True
822,A007,R079,01-05-00,5 AV/59 ST,2021-08-26,3683.0,3683,0.0,3,0.0,False,True
823,A007,R079,01-05-00,5 AV/59 ST,2021-08-27,3683.0,3683,0.0,4,0.0,False,True
824,A007,R079,01-05-00,5 AV/59 ST,2021-08-28,3683.0,3683,0.0,5,0.0,False,True
830,A007,R079,01-05-01,5 AV/59 ST,2021-06-03,262144.0,262144,0.0,3,0.0,False,True
831,A007,R079,01-05-01,5 AV/59 ST,2021-06-04,262144.0,262144,0.0,4,0.0,False,True
832,A007,R079,01-05-01,5 AV/59 ST,2021-06-05,262144.0,262144,0.0,5,0.0,False,True
837,A007,R079,01-05-01,5 AV/59 ST,2021-06-10,262144.0,262144,0.0,3,0.0,False,True
838,A007,R079,01-05-01,5 AV/59 ST,2021-06-11,262144.0,262144,0.0,4,0.0,False,True
839,A007,R079,01-05-01,5 AV/59 ST,2021-06-12,262144.0,262144,0.0,5,0.0,False,True
844,A007,R079,01-05-01,5 AV/59 ST,2021-06-17,262144.0,262144,0.0,3,0.0,False,True
845,A007,R079,01-05-01,5 AV/59 ST,2021-06-18,262144.0,262144,0.0,4,0.0,False,True
846,A007,R079,01-05-01,5 AV/59 ST,2021-06-19,262144.0,262144,0.0,5,0.0,False,True
851,A007,R079,01-05-01,5 AV/59 ST,2021-06-24,262144.0,262144,0.0,3,0.0,False,True
852,A007,R079,01-05-01,5 AV/59 ST,2021-06-25,262144.0,262144,0.0,4,0.0,False,True
853,A007,R079,01-05-01,5 AV/59 ST,2021-06-26,262144.0,262144,0.0,5,0.0,False,True
858,A007,R079,01-05-01,5 AV/59 ST,2021-07-01,262144.0,262144,0.0,3,0.0,False,True
859,A007,R079,01-05-01,5 AV/59 ST,2021-07-02,262144.0,262144,0.0,4,0.0,False,True
860,A007,R079,01-05-01,5 AV/59 ST,2021-07-03,262144.0,262144,0.0,5,0.0,False,True
865,A007,R079,01-05-01,5 AV/59 ST,2021-07-08,262144.0,262144,0.0,3,0.0,False,True
866,A007,R079,01-05-01,5 AV/59 ST,2021-07-09,262144.0,262144,0.0,4,0.0,False,True
867,A007,R079,01-05-01,5 AV/59 ST,2021-07-10,262144.0,262144,0.0,5,0.0,False,True
872,A007,R079,01-05-01,5 AV/59 ST,2021-07-15,262144.0,262144,0.0,3,0.0,False,True
873,A007,R079,01-05-01,5 AV/59 ST,2021-07-16,262144.0,262144,0.0,4,0.0,False,True
874,A007,R079,01-05-01,5 AV/59 ST,2021-07-17,262144.0,262144,0.0,5,0.0,False,True
879,A007,R079,01-05-01,5 AV/59 ST,2021-07-22,262144.0,262144,0.0,3,0.0,False,True
880,A007,R079,01-05-01,5 AV/59 ST,2021-07-23,262144.0,262144,0.0,4,0.0,False,True
881,A007,R079,01-05-01,5 AV/59 ST,2021-07-24,262144.0,262144,0.0,5,0.0,False,True
886,A007,R079,01-05-01,5 AV/59 ST,2021-07-29,262144.0,262144,0.0,3,0.0,False,True
887,A007,R079,01-05-01,5 AV/59 ST,2021-07-30,262144.0,262144,0.0,4,0.0,False,True
888,A007,R079,01-05-01,5 AV/59 ST,2021-07-31,262144.0,262144,0.0,5,0.0,False,True
893,A007,R079,01-05-01,5 AV/59 ST,2021-08-05,262144.0,262144,0.0,3,0.0,False,True
894,A007,R079,01-05-01,5 AV/59 ST,2021-08-06,262144.0,262144,0.0,4,0.0,False,True
895,A007,R079,01-05-01,5 AV/59 ST,2021-08-07,262144.0,262144,0.0,5,0.0,False,True
900,A007,R079,01-05-01,5 AV/59 ST,2021-08-12,262144.0,262144,0.0,3,0.0,False,True
901,A007,R079,01-05-01,5 AV/59 ST,2021-08-13,262144.0,262144,0.0,4,0.0,False,True
902,A007,R079,01-05-01,5 AV/59 ST,2021-08-14,262144.0,262144,0.0,5,0.0,False,True
907,A007,R079,01-05-01,5 AV/59 ST,2021-08-19,262144.0,262144,0.0,3,0.0,False,True
908,A007,R079,01-05-01,5 AV/59 ST,2021-08-20,262144.0,262144,0.0,4,0.0,False,True
909,A007,R079,01-05-01,5 AV/59 ST,2021-08-21,262144.0,262144,0.0,5,0.0,False,True
914,A007,R079,01-05-01,5 AV/59 ST,2021-08-26,262144.0,262144,0.0,3,0.0,False,True
915,A007,R079,01-05-01,5 AV/59 ST,2021-08-27,262144.0,262144,0.0,4,0.0,False,True
916,A007,R079,01-05-01,5 AV/59 ST,2021-08-28,262144.0,262144,0.0,5,0.0,False,True
922,A007,R079,01-06-00,5 AV/59 ST,2021-06-03,744488.0,744308,180.0,3,316.0,False,True
923,A007,R079,01-06-00,5 AV/59 ST,2021-06-04,744652.0,744402,250.0,4,316.0,False,True
924,A007,R079,01-06-00,5 AV/59 ST,2021-06-05,744796.0,744494,302.0,5,316.0,False,True
929,A007,R079,01-06-00,5 AV/59 ST,2021-06-10,745467.0,745140,327.0,3,316.0,False,True
930,A007,R079,01-06-00,5 AV/59 ST,2021-06-11,745603.0,745324,279.0,4,316.0,False,True
931,A007,R079,01-06-00,5 AV/59 ST,2021-06-12,745717.0,745475,242.0,5,316.0,False,True
936,A007,R079,01-06-00,5 AV/59 ST,2021-06-17,746547.0,746193,354.0,3,316.0,False,True
937,A007,R079,01-06-00,5 AV/59 ST,2021-06-18,746736.0,746369,367.0,4,316.0,False,True
938,A007,R079,01-06-00,5 AV/59 ST,2021-06-19,746897.0,746557,340.0,5,316.0,False,True
943,A007,R079,01-06-00,5 AV/59 ST,2021-06-24,747659.0,747368,291.0,3,316.0,False,True
944,A007,R079,01-06-00,5 AV/59 ST,2021-06-25,747802.0,747520,282.0,4,316.0,False,True
945,A007,R079,01-06-00,5 AV/59 ST,2021-06-26,747942.0,747666,276.0,5,316.0,False,True
950,A007,R079,01-06-00,5 AV/59 ST,2021-07-01,748503.0,748332,171.0,3,316.0,False,True
951,A007,R079,01-06-00,5 AV/59 ST,2021-07-02,748580.0,748427,153.0,4,316.0,False,True
952,A007,R079,01-06-00,5 AV/59 ST,2021-07-03,748779.0,748506,273.0,5,316.0,False,True
957,A007,R079,01-06-00,5 AV/59 ST,2021-07-08,749573.0,749299,274.0,3,316.0,False,True
958,A007,R079,01-06-00,5 AV/59 ST,2021-07-09,749782.0,749415,367.0,4,316.0,False,True
959,A007,R079,01-06-00,5 AV/59 ST,2021-07-10,749942.0,749577,365.0,5,316.0,False,True
964,A007,R079,01-06-00,5 AV/59 ST,2021-07-15,750779.0,750446,333.0,3,316.0,False,True
965,A007,R079,01-06-00,5 AV/59 ST,2021-07-16,750917.0,750638,279.0,4,316.0,False,True
966,A007,R079,01-06-00,5 AV/59 ST,2021-07-17,751062.0,750788,274.0,5,316.0,False,True
971,A007,R079,01-06-00,5 AV/59 ST,2021-07-22,751995.0,751576,419.0,3,316.0,False,True
972,A007,R079,01-06-00,5 AV/59 ST,2021-07-23,752246.0,751797,449.0,4,316.0,False,True
973,A007,R079,01-06-00,5 AV/59 ST,2021-07-24,752441.0,752014,427.0,5,316.0,False,True
978,A007,R079,01-06-00,5 AV/59 ST,2021-07-29,753324.0,753038,286.0,3,316.0,False,True
979,A007,R079,01-06-00,5 AV/59 ST,2021-07-30,753564.0,753145,419.0,4,316.0,False,True
980,A007,R079,01-06-00,5 AV/59 ST,2021-07-31,753711.0,753333,378.0,5,316.0,False,True
985,A007,R079,01-06-00,5 AV/59 ST,2021-08-05,754645.0,754271,374.0,3,316.0,False,True
986,A007,R079,01-06-00,5 AV/59 ST,2021-08-06,754840.0,754457,383.0,4,316.0,False,True
987,A007,R079,01-06-00,5 AV/59 ST,2021-08-07,754968.0,754652,316.0,5,316.0,False,True
992,A007,R079,01-06-00,5 AV/59 ST,2021-08-12,755747.0,755423,324.0,3,316.0,False,True
993,A007,R079,01-06-00,5 AV/59 ST,2021-08-13,755938.0,755575,363.0,4,316.0,False,True
994,A007,R079,01-06-00,5 AV/59 ST,2021-08-14,756121.0,755754,367.0,5,316.0,False,True
999,A007,R079,01-06-00,5 AV/59 ST,2021-08-19,757047.0,756661,386.0,3,316.0,False,True
1000,A007,R079,01-06-00,5 AV/59 ST,2021-08-20,757213.0,756861,352.0,4,316.0,False,True
1001,A007,R079,01-06-00,5 AV/59 ST,2021-08-21,757237.0,757061,176.0,5,316.0,False,True
1006,A007,R079,01-06-00,5 AV/59 ST,2021-08-26,757963.0,757668,295.0,3,316.0,False,True
1007,A007,R079,01-06-00,5 AV/59 ST,2021-08-27,758113.0,757840,273.0,4,316.0,False,True
1008,A007,R079,01-06-00,5 AV/59 ST,2021-08-28,758259.0,757968,291.0,5,316.0,False,True
1014,A007,R079,01-06-01,5 AV/59 ST,2021-06-03,119780487.0,119779585,902.0,3,785.0,False,True
1015,A007,R079,01-06-01,5 AV/59 ST,2021-06-04,119780836.0,119780029,807.0,4,785.0,False,True
1016,A007,R079,01-06-01,5 AV/59 ST,2021-06-05,119781077.0,119780505,572.0,5,785.0,False,True
1021,A007,R079,01-06-01,5 AV/59 ST,2021-06-10,119783438.0,119782501,937.0,3,785.0,False,True
1022,A007,R079,01-06-01,5 AV/59 ST,2021-06-11,119783739.0,119782993,746.0,4,785.0,False,True
1023,A007,R079,01-06-01,5 AV/59 ST,2021-06-12,119783976.0,119783468,508.0,5,785.0,False,True
1028,A007,R079,01-06-01,5 AV/59 ST,2021-06-17,119786628.0,119785628,1000.0,3,785.0,False,True
1029,A007,R079,01-06-01,5 AV/59 ST,2021-06-18,119786926.0,119786186,740.0,4,785.0,False,True
1030,A007,R079,01-06-01,5 AV/59 ST,2021-06-19,119787162.0,119786668,494.0,5,785.0,False,True
1035,A007,R079,01-06-01,5 AV/59 ST,2021-06-24,119789722.0,119788725,997.0,3,785.0,False,True
1036,A007,R079,01-06-01,5 AV/59 ST,2021-06-25,119790018.0,119789273,745.0,4,785.0,False,True
1037,A007,R079,01-06-01,5 AV/59 ST,2021-06-26,119790264.0,119789765,499.0,5,785.0,False,True
1042,A007,R079,01-06-01,5 AV/59 ST,2021-07-01,119792727.0,119791798,929.0,3,785.0,False,True
1043,A007,R079,01-06-01,5 AV/59 ST,2021-07-02,119793022.0,119792306,716.0,4,785.0,False,True
1044,A007,R079,01-06-01,5 AV/59 ST,2021-07-03,119793295.0,119792762,533.0,5,785.0,False,True
1049,A007,R079,01-06-01,5 AV/59 ST,2021-07-08,119795635.0,119794717,918.0,3,785.0,False,True
1050,A007,R079,01-06-01,5 AV/59 ST,2021-07-09,119796003.0,119795218,785.0,4,785.0,False,True
1051,A007,R079,01-06-01,5 AV/59 ST,2021-07-10,119796256.0,119795682,574.0,5,785.0,False,True
1056,A007,R079,01-06-01,5 AV/59 ST,2021-07-15,119798839.0,119797840,999.0,3,785.0,False,True
1057,A007,R079,01-06-01,5 AV/59 ST,2021-07-16,119799199.0,119798385,814.0,4,785.0,False,True
1058,A007,R079,01-06-01,5 AV/59 ST,2021-07-17,119799468.0,119798887,581.0,5,785.0,False,True
1063,A007,R079,01-06-01,5 AV/59 ST,2021-07-22,119802214.0,119801152,1062.0,3,785.0,False,True
1064,A007,R079,01-06-01,5 AV/59 ST,2021-07-23,119802593.0,119801729,864.0,4,785.0,False,True
1065,A007,R079,01-06-01,5 AV/59 ST,2021-07-24,119802851.0,119802269,582.0,5,785.0,False,True
1070,A007,R079,01-06-01,5 AV/59 ST,2021-07-29,119805551.0,119804528,1023.0,3,785.0,False,True
1071,A007,R079,01-06-01,5 AV/59 ST,2021-07-30,119805872.0,119805097,775.0,4,785.0,False,True
1072,A007,R079,01-06-01,5 AV/59 ST,2021-07-31,119806148.0,119805609,539.0,5,785.0,False,True
1077,A007,R079,01-06-01,5 AV/59 ST,2021-08-05,119808796.0,119807812,984.0,3,785.0,False,True
1078,A007,R079,01-06-01,5 AV/59 ST,2021-08-06,119809155.0,119808370,785.0,4,785.0,False,True
1079,A007,R079,01-06-01,5 AV/59 ST,2021-08-07,119809382.0,119808852,530.0,5,785.0,False,True
1084,A007,R079,01-06-01,5 AV/59 ST,2021-08-12,119812081.0,119811054,1027.0,3,785.0,False,True
1085,A007,R079,01-06-01,5 AV/59 ST,2021-08-13,119812412.0,119811633,779.0,4,785.0,False,True
1086,A007,R079,01-06-01,5 AV/59 ST,2021-08-14,119812681.0,119812122,559.0,5,785.0,False,True
1091,A007,R079,01-06-01,5 AV/59 ST,2021-08-19,119815431.0,119814396,1035.0,3,785.0,False,True
1092,A007,R079,01-06-01,5 AV/59 ST,2021-08-20,119815778.0,119814982,796.0,4,785.0,False,True
1093,A007,R079,01-06-01,5 AV/59 ST,2021-08-21,119815994.0,119815477,517.0,5,785.0,False,True
1098,A007,R079,01-06-01,5 AV/59 ST,2021-08-26,119818539.0,119817541,998.0,3,785.0,False,True
1099,A007,R079,01-06-01,5 AV/59 ST,2021-08-27,119818878.0,119818067,811.0,4,785.0,False,True
1100,A007,R079,01-06-01,5 AV/59 ST,2021-08-28,119819156.0,119818586,570.0,5,785.0,False,True
1106,A007,R079,01-06-02,5 AV/59 ST,2021-06-03,5181650.0,5181238,412.0,3,584.0,False,True
1107,A007,R079,01-06-02,5 AV/59 ST,2021-06-04,5181950.0,5181448,502.0,4,584.0,False,True
1108,A007,R079,01-06-02,5 AV/59 ST,2021-06-05,5182192.0,5181663,529.0,5,584.0,False,True
1113,A007,R079,01-06-02,5 AV/59 ST,2021-06-10,5183499.0,5182938,561.0,3,584.0,False,True
1114,A007,R079,01-06-02,5 AV/59 ST,2021-06-11,5183827.0,5183207,620.0,4,584.0,False,True
1115,A007,R079,01-06-02,5 AV/59 ST,2021-06-12,5184096.0,5183509,587.0,5,584.0,False,True
1120,A007,R079,01-06-02,5 AV/59 ST,2021-06-17,5185802.0,5185054,748.0,3,584.0,False,True
1121,A007,R079,01-06-02,5 AV/59 ST,2021-06-18,5186099.0,5185443,656.0,4,584.0,False,True
1122,A007,R079,01-06-02,5 AV/59 ST,2021-06-19,5186355.0,5185817,538.0,5,584.0,False,True
1127,A007,R079,01-06-02,5 AV/59 ST,2021-06-24,5188061.0,5187315,746.0,3,584.0,False,True
1128,A007,R079,01-06-02,5 AV/59 ST,2021-06-25,5188361.0,5187725,636.0,4,584.0,False,True
1129,A007,R079,01-06-02,5 AV/59 ST,2021-06-26,5188655.0,5188081,574.0,5,584.0,False,True
1134,A007,R079,01-06-02,5 AV/59 ST,2021-07-01,5190060.0,5189579,481.0,3,584.0,False,True
1135,A007,R079,01-06-02,5 AV/59 ST,2021-07-02,5190274.0,5189810,464.0,4,584.0,False,True
1136,A007,R079,01-06-02,5 AV/59 ST,2021-07-03,5190643.0,5190068,575.0,5,584.0,False,True
1141,A007,R079,01-06-02,5 AV/59 ST,2021-07-08,5192058.0,5191540,518.0,3,584.0,False,True
1142,A007,R079,01-06-02,5 AV/59 ST,2021-07-09,5192455.0,5191797,658.0,4,584.0,False,True
1143,A007,R079,01-06-02,5 AV/59 ST,2021-07-10,5192757.0,5192068,689.0,5,584.0,False,True
1148,A007,R079,01-06-02,5 AV/59 ST,2021-07-15,5194292.0,5193677,615.0,3,584.0,False,True
1149,A007,R079,01-06-02,5 AV/59 ST,2021-07-16,5194568.0,5193985,583.0,4,584.0,False,True
1150,A007,R079,01-06-02,5 AV/59 ST,2021-07-17,5194888.0,5194304,584.0,5,584.0,False,True
1155,A007,R079,01-06-02,5 AV/59 ST,2021-07-22,5196578.0,5195854,724.0,3,584.0,False,True
1156,A007,R079,01-06-02,5 AV/59 ST,2021-07-23,5197021.0,5196228,793.0,4,584.0,False,True
1157,A007,R079,01-06-02,5 AV/59 ST,2021-07-24,5197309.0,5196600,709.0,5,584.0,False,True
1162,A007,R079,01-06-02,5 AV/59 ST,2021-07-29,5198812.0,5198256,556.0,3,584.0,False,True
1163,A007,R079,01-06-02,5 AV/59 ST,2021-07-30,5199223.0,5198492,731.0,4,584.0,False,True
1164,A007,R079,01-06-02,5 AV/59 ST,2021-07-31,5199546.0,5198828,718.0,5,584.0,False,True
1169,A007,R079,01-06-02,5 AV/59 ST,2021-08-05,5201211.0,5200569,642.0,3,584.0,False,True
1170,A007,R079,01-06-02,5 AV/59 ST,2021-08-06,5201577.0,5200901,676.0,4,584.0,False,True
1171,A007,R079,01-06-02,5 AV/59 ST,2021-08-07,5201803.0,5201226,577.0,5,584.0,False,True
1176,A007,R079,01-06-02,5 AV/59 ST,2021-08-12,5203262.0,5202643,619.0,3,584.0,False,True
1177,A007,R079,01-06-02,5 AV/59 ST,2021-08-13,5203564.0,5202950,614.0,4,584.0,False,True
1178,A007,R079,01-06-02,5 AV/59 ST,2021-08-14,5203923.0,5203279,644.0,5,584.0,False,True
1183,A007,R079,01-06-02,5 AV/59 ST,2021-08-19,5205321.0,5204844,477.0,3,584.0,False,True
1184,A007,R079,01-06-02,5 AV/59 ST,2021-08-20,5205576.0,5205087,489.0,4,584.0,False,True
1185,A007,R079,01-06-02,5 AV/59 ST,2021-08-21,5205639.0,5205332,307.0,5,584.0,False,True
1190,A007,R079,01-06-02,5 AV/59 ST,2021-08-26,5207002.0,5206479,523.0,3,584.0,False,True
1191,A007,R079,01-06-02,5 AV/59 ST,2021-08-27,5207293.0,5206765,528.0,4,584.0,False,True
1192,A007,R079,01-06-02,5 AV/59 ST,2021-08-28,5207570.0,5207018,552.0,5,584.0,False,True
1198,A007,R079,01-06-03,5 AV/59 ST,2021-06-03,108634.0,107794,840.0,3,896.0,False,True
1199,A007,R079,01-06-03,5 AV/59 ST,2021-06-04,109151.0,108196,955.0,4,896.0,False,True
1200,A007,R079,01-06-03,5 AV/59 ST,2021-06-05,109489.0,108654,835.0,5,896.0,False,True
